Cubix,https://www.cubix.co,"West Palm Beach, FL",877-757-3454,4.8,48,$25-$49/hr,"$25,000+",50-249 
"MFR Consultants, Inc",http://mfrconsultants.com,"Philadelphia, PA",12152389270,Not Provided,Not Provided,Undisclosed,"$25,000+",10-49
AlleoTech,https://alleo.tech,"Germasogeia, Cyprus",+35725106041,Not Provided,Not Provided,$200-$300/hr,"$1,000+",10-49
Neura Minds,https://neuraminds.com,"Delhi, India",+91 9557009082,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Barcelona Puffin Consulting & Solutions,https://puffin.barcelona,"Barcelona, Spain",+34 684 307 891,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Kluren,https://www.kluren.com,"Holon, Israel",+972 3 773 9977,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Oxit,http://www.oxit.com,"Charlotte, NC",844-694-8440,Not Provided,Not Provided,$100-$149/hr,"$5,000+",10-49
Skizzle Technolabs India Private Ltd,http://skizzle.tech,"Kochi, India",91 484 7112333,Not Provided,Not Provided,<$25/hr,"$100,000+",10-49
Arixess,https://arixess.com,"Liverpool, United Kingdom",0151 438 6669,Not Provided,Not Provided,Undisclosed,"$1,000+",2-9
Red Fx Digital,https://www.redfxdigital.com,"Noida, India",0120-4215195,Not Provided,Not Provided,<$25/hr,"$1,000+",50-249
App Clone,https://www.appclone.com,"Chicago, IL",2456798345,Not Provided,Not Provided,Undisclosed,Undisclosed,Freelancer
Kaplink,http://www.kaplink.org,"Netanya, Israel",+972545820494,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
WhizzBridge,https://www.whizzbridge.com,"Dover, DE",+1 (315) 5674546,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
TechFye,https://www.techfye.com,"Houston, TX",(877) 323-3357,Not Provided,Not Provided,$100-$149/hr,"$5,000+",50-249
Moogle Labs,https://www.mooglelabs.com,"Surrey, Canada",+1 240 241 6900,Not Provided,Not Provided,$25-$49/hr,"$1,000+",50-249
Indeses Business Ventures,http://indeses.com,"Kolkata, India",9136001027,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
BluCloud Group,https://blucloud.eu,"Tallinn, Estonia",+372 5801 1620,Not Provided,Not Provided,$150-$199/hr,"$5,000+",10-49
TPWD GmbH,https://thepeoplewhodo.com,"Berlin, Germany",+49 (0)30 23459790,Not Provided,Not Provided,$100-$149/hr,"$10,000+",10-49
Xornor Technologies Private Limited,http://www.xornor.co,"Sahibzada Ajit Singh Nagar, India",91-172-4347-608,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Kilta,https://kilta.com,"Prague, Czech Republic",+420727815175,Not Provided,Not Provided,$50-$99/hr,"$1,000+",10-49
PropelU4Ward,https://propelu4ward.com,"Temperance, MI",(734) 234-0208,5.0,1,Undisclosed,Undisclosed,10-49
MMC Global,https://mmcgbl.com,"Austin, TX",5134722303,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Slashdev,https://slashdev.io,"Winter Park, FL",9292779018,5.0,2,<$25/hr,"$10,000+",10-49
Try Codnet,http://trycod.net,"Kraków, Poland",+48 720 888 963,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Splash Factory LLC,https://splashfactory.com,"Woodbridge, CA",+1 209 334 2703,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Altsols IT Services Private Limited,https://www.altsols.com,"Noida, India",+9- 8130989531,Not Provided,Not Provided,$25-$49/hr,"$1,000+",50-249
"Softthink Solutions, Inc",https://www.softthink.com,"Leesburg, VA",+1 703 568 2079,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Enqura Information Technologies,http://www.enqura.com,"İstanbul, Turkey",+902169870505,Not Provided,Not Provided,Undisclosed,"$1,000+",50-249
Vivasoft Ltd,http://vivasoftltd.com,"Dhaka, Bangladesh",+88 017 134 284 32,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
iGeek,https://igeektech.com,"Surat, India",+91 7990837557,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
mvpchecklist,http://mvpchecklist.com,"Buenos Aires, Argentina",1135836971,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
Reveation Labs,https://www.reveation.io,"Rowlett, TX",+19728006488,Not Provided,Not Provided,<$25/hr,"$1,000+",50-249
Richter Solutions,https://campfire-software.com,"Fenton, MO",13146000937,Not Provided,Not Provided,$100-$149/hr,"$5,000+",2-9
Lazulite Technology Services LLC,https://lazulite.ae,"Dubai, United Arab Emirates",0544539922,Not Provided,Not Provided,$50-$99/hr,"$1,000+",10-49
CodesDelivery,http://www.codesdelivery.com,"Niklasdorf, Austria",06677978298,Not Provided,Not Provided,$50-$99/hr,"$5,000+",10-49
Akoode Technology,http://www.akoode.com,"Gurugram, India",+91-9899300017,5.0,1,$25-$49/hr,"$10,000+",10-49
LNCHUB INFORMATION TECHNOLOGY COMPANY LIMITED,https://lnchub.com,"ho chi minh, Vietnam",+84 28 3636 7951,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
InterScale,https://interscale.io,"Washington, DC",+1 202 800 5540,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
AIG Technologies,http://www.aigtechnologies.in,"Noida, India",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Omni212,https://www.omni212.com,"Bellevue, WA",425 301 6862,Not Provided,Not Provided,$100-$149/hr,"$1,000+",10-49
amitechlabs,https://www.amitechlabs.com,"Portland, OR",Not Provided,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
Welldone Software,http://welldone-software.com,"Nes Ziona, Israel",Not Provided,Not Provided,Not Provided,$50-$99/hr,"$25,000+",10-49
Symantra,https://www.symantra.com,"Woluwe-Saint-Pierre, Belgium",+32 0 474 218 412,Not Provided,Not Provided,$100-$149/hr,"$5,000+",10-49
Actum Lab,http://www.actumlab.com,"Gdańsk, Poland",574 246 712,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Artyllect Consulting,http://www.artyllect.com,"San Francisco, CA",+1 415-738-8881,Not Provided,Not Provided,$200-$300/hr,"$50,000+",10-49
Bemyself,http://www.bemyself.pt,"Lisboa, Portugal",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Devolve,http://www.devolve.ca,"Calgary, Canada",+1 403-926-3660,Not Provided,Not Provided,<$25/hr,Undisclosed,10-49
Lemon Advertising & Publishing,http://lemonadverts.com,"Dubai, United Arab Emirates",+971 6562 9519,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Integration Alpha GmbH,http://www.integrationalpha.com,"Cham, Switzerland",+41 41 511 27 01,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Appedemic,https://www.appedemic.nl,"Wormer, Netherlands",+3185-3036825,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Momentum3Growth,https://momentum3growth.com,"Tulsa, OK",918 863 8770,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
"Cube9 Infotech Pvt Ltd, Pune",http://www.ccube9gs.com,"Pune, India",09822004385,Not Provided,Not Provided,<$25/hr,"$10,000+",10-49
Sixth Sense IT Solutions,https://sixthsenseit.com,"Indore, India",+919617350006,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
BlackBox Vision,https://www.blackbox-vision.tech,"Victoria, Argentina",1121715686,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Empirica Finland,https://www.empirica.fi,"Turku, Finland",+358405492224,Not Provided,Not Provided,$50-$99/hr,"$1,000+",2-9
iDigitalise Ltd,http://www.idigitalise.com,"Uxbridge, United Kingdom",Not Provided,Not Provided,Not Provided,$100-$149/hr,"$10,000+",2-9
OSHARA Inc.,http://oshara.ca,"Montreal, Canada",Not Provided,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
Cipher,https://cipher.com.ua,"Nahirna, Ukraine",+38 (044) 484-46-12,Not Provided,Not Provided,$25-$49/hr,"$10,000+",2-9
Multiplied,https://www.multiplied.io,"San Francisco, CA",+1 415 910 6856,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
The Coders Sp. z o.o.,http://thecoders.io,"Green2Day, Poland",+48 664426066,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Ciphers Lab,http://cipherslab.com,"Karachi, Pakistan",+923343222053,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
Vyntex,https://www.vyntex.com,"Beograd, Serbia",+381616375769,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
Tiger LLC,https://gotiger.com,"Greenwich, CT",+1 646-783-2546,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Primary Infotech Private Limited,http://primacyinfotech.com,"Kolkata, India",+919088015866,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
DIGITECH AFRICA LTD,http://www.digitechgroupci.com,"Victoria, Seychelles",(230) 269 4888,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Accrete InfoSolution Technologies LLP,https://www.accreteinfo.com,"Gandhinagar, India",9512214441,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
ARSR Tech,https://arsr.tech,"San Francisco, CA",+1 628-895-2760,Not Provided,Not Provided,$50-$99/hr,"$1,000+",50-249
QAEngineers.net,http://www.qaengineers.net,"Dover, DE",1-877-823-1460,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Hashwide,https://www.hashwide.com,"Ernakulam, India",020 3371 0099,Not Provided,Not Provided,<$25/hr,"$25,000+",10-49
IBlockLabs,https://www.iblocklabs.com,"Sahibzada Ajit Singh Nagar, India",9988528141,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Soda Digital,https://www.sodadigital.com.au,"Sydney, Australia",+61 2 8005 2302,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Induji Tech,https://www.indujitech.com,"Sparks, NV",+1 650-309-4077,Not Provided,Not Provided,$300+/hr,"$5,000+",2-9
Minds,http://appzilla.in,"Delhi, India",+919557009082,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Building Blocks,http://www.buildingblocks.la,"Marina del Rey, CA",+1 (877) 995-6387,Not Provided,Not Provided,$25-$49/hr,"$50,000+",10-49
FishTalent Technologies,http://www.fishtalent.com,"Mumbai, India",9819330715,Not Provided,Not Provided,$50-$99/hr,Undisclosed,10-49
Xpress Web Solutionz,http://xpresswebsolutionz.com,"Ludhiana, India",+91-9855044913,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Bigin,https://bigin.vn,"Ho Chi Minh, Vietnam",+84 935 099 471,Not Provided,Not Provided,$25-$49/hr,"$25,000+",10-49
Bluecrystal Solutions Sdn Bhd,https://www.mybluecrystal.com,"Kuala Lumpur, Malaysia",60362016001,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Axe,https://theaxe.in,"Noida, India",9319964488,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Nakima,https://www.nakima.es,"Barcelona, Spain",935 39 98 99,Not Provided,Not Provided,$50-$99/hr,"$5,000+",10-49
Odyssy,https://odyssy.io,"Portland, OR",Not Provided,Not Provided,Not Provided,$100-$149/hr,"$5,000+",10-49
HashMark,https://hashmark.io,"Hong Kong, Hong Kong",+852 999 077,Not Provided,Not Provided,Undisclosed,"$5,000+",10-49
Calcun Technlogies,https://www.calcun.com,"Gurugram, India",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Britwise Technologies,https://www.britwise.com,"Pune, India",0992 200 9564,Not Provided,Not Provided,$50-$99/hr,"$1,000+",10-49
Pyramids Skill Tech Pvt Ltd,https://www.pyramidsconsultants.com,"Bengaluru, India",9874855535,Not Provided,Not Provided,<$25/hr,"$10,000+",10-49
Vivsoft Technologies LLC,https://www.vivsoft.io,"Brambleton, VA",+1 703 801 9664,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Meta Bytes,https://www.metabytes.se,"Laholm, Sweden",+46 (0)10 492 69 00,Not Provided,Not Provided,$100-$149/hr,Undisclosed,10-49
Adware Technologies Pvt. Ltd.,http://www.adwaretech.com,"Ghaziabad, India",9711639870,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Timespade,https://timespade.com,"Hyderabad, India",9100281010,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
AntPack,https://antpack.co,"Bogotá, Colombia",3214444727,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
STS Tech,https://ststech.io,"San Jose, CA",408 641 4319,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
GrowthX,https://growthxhq.com,"Bengaluru, India",09535615775,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
That Product Studio,https://www.thatproductstudio.com,"London, United Kingdom",07753144207,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
"Healthcare Business Reps, LLC",https://www.HBRops.com,"Leland, NC",+1 877 775 0134,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
funstematics.ai,https://www.funstematics.ai,"Chicago, IL",+1 312 999 0004,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Krish Apps Lab Pvt. Ltd.,http://www.krishappslab.mobi,"Faridabad, India",Not Provided,Not Provided,Not Provided,$25-$49/hr,Undisclosed,50-249
Q-Solutions,https://www.q-sols.com,"Karachi, Pakistan",+923222538037,Not Provided,Not Provided,<$25/hr,"$1,000+",50-249
MIXORT sp. z o.o.,https://mixort.com,"Warsaw, Poland",Not Provided,Not Provided,Not Provided,$50-$99/hr,"$10,000+",50-249
Villaex Technologies,https://villaextechnologies.com,"Dover, DE",5513338519,Not Provided,Not Provided,$50-$99/hr,"$5,000+",50-249
Iderize,https://www.iderize.com,"Lehi, UT",9166256163,Not Provided,Not Provided,$25-$49/hr,"$1,000+",50-249
Pirimid Fintech,https://pirimidtech.com,"Ahmedabad, India",8551938995,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Blink Consolidate,https://www.blinkconsolidate.com,"Liverpool, United Kingdom",+447594612633,Not Provided,Not Provided,$25-$49/hr,"$1,000+",50-249
Techbuddies IT,http://techbuddiesit.com,"Noida, India",01214282907,Not Provided,Not Provided,$50-$99/hr,"$10,000+",50-249
"Zhengzhou Huahan Computer Software Co., Ltd.",https://www.huahansoft.com,"Zhengzhou Shi, China",+86-177-3978-3392/+86-177-3761/+86-371-6661-6526-3305/,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Xanthus Software Solutions,https://www.xanthus.in,"Mumbai, India",9821777757,Not Provided,Not Provided,$25-$49/hr,"$1,000+",50-249
Hartley Lab,https://www.hartleylab.com,"Pune, India",9860760807,Not Provided,Not Provided,$50-$99/hr,"$25,000+",50-249
Armundia Group,http://www.armundiagroup.com,"Roma, Italy",+39 06 6931 5350,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Tamaki,https://tamaki.pl,"Warszawa, Poland",48690688450,Not Provided,Not Provided,$50-$99/hr,"$1,000+",10-49
QBEIN,https://qbein.net,"Kyiv, Ukraine",79787679281,Not Provided,Not Provided,$25-$49/hr,"$10,000+",2-9
The Outsourcing Group,https://app.theoutsourcing-group.com,"London, United Kingdom",7889708528,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
JVR Softech,http://jvrsoftech.com,"Jaipur, India",+91 9660300763,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
0222 Digital Agency Ukraine,https://0222.agency,"Odesa, Ukraine",+38 097 022 02 07,5.0,1,$25-$49/hr,"$5,000+",50-249
Reality Interactive,https://reality.ge,"T'bilisi, Georgia",595434001,Not Provided,Not Provided,<$25/hr,"$5,000+",2-9
WRefresh,https://www.wrefresh.in,"Serilingampalle (M), India",+917510762945,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
MOWAY,https://moway.agency,"Kyiv, Ukraine",+380995554847,Not Provided,Not Provided,<$25/hr,"$5,000+",2-9
EngineRoom.io®,http://www.engineroom.io,"Alexandria, Australia",+61 1 800 761 048,Not Provided,Not Provided,$100-$149/hr,Undisclosed,2-9
SoftWest,http://softwest.net,"Luts'k, Ukraine",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",2-9
GadgetApp Development,http://gadgetappdevelopment.com,"Ahmedabad, India",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",2-9
BAT CODERS,https://batcoders.tech,"Chalfont Saint Peter, United Kingdom",+91 997-169-3667,Not Provided,Not Provided,$25-$49/hr,"$5,000+",2-9
Cloud9 Solutions,https://c9solutions.io,"Surrey, Canada",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$10,000+",2-9
Ultima Milla Software,http://www.ultimamilla.com.ar,"Mendoza, Argentina",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",2-9
Cogdina Inc,http://www.cogdina.com,"Waterloo, Canada",226-666-1140,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
OpThink,https://opthink.com,"Budapest, Hungary",+36702874064,5.0,1,$25-$49/hr,"$1,000+",2-9
Bluejireh,http://www.bluejireh.com,"Birmingham, AL",205 386 0245,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Atemon Technology Consultants LLP,https://www.atemon.com,"Alappuzha, India",9847200773,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
Info Projects,http://www.info-projects.com,"Bogotá, Colombia",+57 320 345 0110,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Worbee,https://worbee.com,"Bankya, Bulgaria",+359898670770,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
Rastcom Canada,http://www.Rastcom.com,"Montreal, Canada",514-970-3046,Not Provided,Not Provided,Undisclosed,"$10,000+",10-49
Intersoft Technologies,http://intersoftechnology.com,"Addis Ababa, Ethiopia",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Fulminous Software,http://fulminoussoftware.com,"Jaipur, India",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Magical Innovations,https://magicalinn.com,"T'bilisi, Georgia",596854854,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Innovinity Solutions Private Limited,https://innovinitysolutions.com,"Central, India",+919899455656,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Precise Lab,https://preciselab.io,"Warszawa, Poland",+48 792 579 069,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Melanism IT Solutions Pvt Ltd,https://melanismitsolutions.com,"Surat, India",+91-9099508866,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Starbap Technology,http://www.starbap.com,"Ho Chi Minh, Vietnam",(+84) 0902 79 93 79,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
Dosion,http://www.dosion.net,"Xiangxi Tujia and Miao Autonomous Prefecture, China",+86-186-2210-5013/+86-22-23710170,5.0,1,Undisclosed,Undisclosed,10-49
Seaflux,https://www.seaflux.tech,"Ahmedabad, India",+919875152007,Not Provided,Not Provided,$25-$49/hr,"$25,000+",10-49
Tech Town,https://techtown.asia,"Ho Chi Minh City, Vietnam",0902951795,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Silicon Nexus,http://silicon-nexus.com,"Lahore, Pakistan",03003969264,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Evomake,https://evomake.com,"Petah Tikva, Israel",972546852211,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
DynamixMC,https://www.dynamixmc.com,"North Bethesda, MD",+1 301 785 4268,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Agency 84,https://agency84.com,"Dallas, TX",+18178594791,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Triumfo IT Solutions,https://triumfoit.com,"Poznań, Poland",+48731687737,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Devstree IT Services Canada,https://devstree.ca,"Brampton, Canada",(339)-368-6134,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Syndell Technologies Pvt. Ltd.,https://syndelltech.com,"Ahmedabad, India",+91 95100 56229,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
D3 IT Solutions.com,http://www.d3itsolutions.com,"Jaipur, India",+91 7412096461,Not Provided,Not Provided,<$25/hr,"$1,000+",2-9
Breach Software,https://breachsoftware.com,"Baton Rouge, LA",3373044448,Not Provided,Not Provided,$50-$99/hr,"$25,000+",2-9
Attribe Solution,http://attribes.com,,Not Provided,Not Provided,Not Provided,$25-$49/hr,Undisclosed,10-49
iTech Solutions,http://www.itechs.co.in,India,+91 79768 33560,Not Provided,Not Provided,<$25/hr,Undisclosed,10-49
RightKnack Limited,http://www.rightknack.com,"Dhaka, Bangladesh",+8801715681747,Not Provided,Not Provided,$150-$199/hr,"$25,000+",10-49
Webby-Soft,http://webby-soft.com,"București, Romania",+40741155647,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
LogicalMind,http://www.logicalmind.in,"Noida, India",+91-72178 00547,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
NCB Ltd,https://ncb.global,"Sofia, Bulgaria",+359 888 431 444,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
ICTS Custom Software,https://icts.io,"Hanoi, Vietnam",+842432066077,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
Shadow System Company,http://www.shadowsystem.com,"Doha, Qatar",00974-30666656,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Digitus Computing Private Limited,https://www.digituscomputing.com,"Ahmedabad, India",9737274966,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
EMCOM Development,https://www.emcomponents.net,Poland,Not Provided,Not Provided,Not Provided,$25-$49/hr,"$25,000+",10-49
Orange Systems,https://orange-systems.pro,"Tobolskaya, Ukraine",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Knoxon Technologies,https://knoxon.co,"Cluj-Napoca, Romania",0786886701,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Magure Inc,https://www.magureinc.com,"Chadds Ford, PA",9691403334,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Time2Mobile,http://time2mobile.com,"Kyiv, Ukraine",380732711022,5.0,2,$25-$49/hr,"$5,000+",10-49
LiangTuang,http://liangtuang.com,"Noida, India",1206618176,Not Provided,Not Provided,$50-$99/hr,"$1,000+",10-49
GEETAXMI TECHNOLOGIES,https://www.geetaxmi.com,"Mundra, India",9157141444,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Wharf Street Strategies Limited,https://wharfstreetstrategies.com,"Navi Mumbai, India",+447770056056,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Ed Aura Technology,https://www.ed-aura.com,"New Delhi, India",7011057972,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
"Fattist, Inc.",https://fatt.ist,"Temecula, CA",5626453010,Not Provided,Not Provided,$150-$199/hr,"$5,000+",10-49
Qscepter,https://qscepter.com,"Baku, Azerbaijan",+994 12 525 09 40,Not Provided,Not Provided,$25-$49/hr,"$50,000+",10-49
Better Lives :),https://betterlives.world,"Coimbatore, India",+9177088787777,Not Provided,Not Provided,$25-$49/hr,"$25,000+",10-49
FAQTORY LTD,https://faqtory.com,"London, United Kingdom",+442032877555,Not Provided,Not Provided,Undisclosed,"$1,000+",10-49
"Guangzhou INCN Technology Co., Limited",https://www.incntech.com,"Guangzhou Shi, China",+86-134-2751-7502,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Spirit Labs,https://spiritlabs.co,"Ho Chi Minh, Vietnam",(+84) 38 212 227,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
SPOTFIXCREW PVT LTD,https://spotfixcrew.com,"Pallipuram, India",+91-478-2950395,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Javed Khattak Consulting,https://www.javedkhattak.com,"London, United Kingdom",+44 203 930 0885,Not Provided,Not Provided,$200-$300/hr,"$5,000+",10-49
The Beehive Software,https://thebeehivesoftware.com,"San Diego, CA",(213) 986-8137,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Exelia Technologies,https://www.exeliatech.com,"Egkomi, Cyprus",0035722256161,Not Provided,Not Provided,$50-$99/hr,"$5,000+",10-49
Build My Token,https://buildmytoken.com,"Karachi, Pakistan",03343526121,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Travjury Software,https://www.travjury.com,"Bengaluru, India",7892481996,Not Provided,Not Provided,<$25/hr,"$1,000+",2-9
Elrond Software,https://www.elrondsoft.com,"Kiev, Ukraine",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$5,000+",2-9
LIBERATEDIT LLP,https://www.liberatedit.com,"New Delhi, India",7291890181,Not Provided,Not Provided,<$25/hr,"$5,000+",2-9
AeroQube Inc.,http://aeroqube.com,India,Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",2-9
Causeway Bridge to Innovation LLC,http://causewaybti.com,"Sarasota, FL",9418774543,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
VMO JAPAN,https://www.vmogroup.jp,"Ha Noi, Vietnam",+81 3-4400-2818,Not Provided,Not Provided,<$25/hr,"$5,000+",250-999
VMO US LLC,https://www.vmo-us.com,"Santa Clara, CA",+1 661-228-3555,Not Provided,Not Provided,$25-$49/hr,"$5,000+",250-999
LimeLabs,http://www.limelabs.tech,"Sofia, Bulgaria",+359 889 438 478,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
"Audēmus, Inc.",https://audemus.io,"Miami Beach, FL",+1 833 283 3687,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
Uptown Virtual Media,http://www.uptownvirtualmedia.com,"Washington, DC",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Ethos Technologies,https://ethos.tech,"Riyadh, Saudi Arabia",Not Provided,Not Provided,Not Provided,$200-$300/hr,"$10,000+",2-9
SkyBox,http://www.skyboxit.com,Croatia,Not Provided,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
Smartwebzone,http://www.smartwebzone.com,"Chandigarh, India",+91-9877925083,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
OffCoders Solutions,https://offcoders.com,"Sahibzada Ajit Singh Nagar, India",+91-7347662048,5.0,1,<$25/hr,"$5,000+",2-9
Finwerk Creative Agency,http://www.finwerk.com,"London, United Kingdom",+44 20 35140707,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
Kind Infotech,https://www.kindinfotech.com,"Chandigarh, India",+91 7717210033,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
Zero B.S.,http://www.zerobs.com.au,"Sydney, Australia",1300 235 019,Not Provided,Not Provided,$150-$199/hr,"$5,000+",2-9
Kazap Technologies LTD,https://kazap.co.uk,"London, United Kingdom",08006404196,Not Provided,Not Provided,$200-$300/hr,"$10,000+",2-9
Datasack,https://datasack.in,"Karur, India",9080022222,Not Provided,Not Provided,<$25/hr,"$1,000+",50-249
UPZOOM Studio,https://www.upzoom.vn,"Ha Noi, Vietnam",(84)965469996,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Pentaknot,https://pentaknot.com,"Mumbai, India",8356047973,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
"Yaroslav Shcherban - JavaScript Developer - Node.js, React (B.SE)",http://yaroslavshcherban.strikingly.com,"Kharkiv, Ukraine",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
SoftUp Solutions,https://softupsolutions.com,"Raleigh, NC",919 816 2252,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
BusinessUp,http://businessup.agency,"Sofia, Bulgaria",+ 359 883 339 4850,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
